UserID,DeviceType,UsageHoursPerDay,EnergyConsumption,UserPreferences,MalfunctionIncidents,DeviceAgeMonths,SmartHomeEfficiency
3834,Security System,3.326367633522261,8.902535123758275,1,3,29,0
3835,Camera,17.032915994265966,2.269925021958084,1,3,21,1
3836,Security System,15.65411702059858,6.817538517722321,0,0,48,0
3837,Thermostat,9.287559769688704,5.867261794207543,1,0,58,1
3838,Smart Speaker,22.847121768847103,5.574113407073596,1,3,25,1
3839,Lights,1.0217661052144824,8.607666225052931,0,3,39,0
3840,Camera,7.637510513347906,1.1055642220821469,1,1,31,1
3841,Smart Speaker,22.14513292804016,3.535577450723797,0,2,15,0
3842,Security System,8.04198280050685,5.42870218881318,0,4,47,0
3843,Camera,6.427941595596504,8.131759654065794,0,4,42,0
3844,Smart Speaker,13.054179633384312,2.242786525775548,0,4,35,0
3845,Camera,19.85934112313264,8.049005429605335,1,0,38,1
3846,Thermostat,2.923948880641485,4.056420976689964,1,0,58,1
3847,Thermostat,22.6609866766748,1.970247178693585,1,1,50,1
3848,Lights,19.184212707757357,7.613965760390478,0,0,22,0
3849,Lights,4.759381005461471,0.9998991245980234,1,3,5,1
3850,Thermostat,17.232187088156824,5.196197003346885,1,2,48,0
3851,Camera,9.546529981982593,0.7323702602326952,0,2,13,0
3852,Thermostat,9.95392493479349,3.628536766062097,0,2,32,0
3853,Lights,18.90731717231336,6.050660310163287,1,2,3,1
3854,Thermostat,23.125442987547206,5.60554386072341,0,4,15,0
3855,Thermostat,3.4764130119090573,4.106088637256199,1,4,55,0
3856,Camera,10.384810566652256,4.347575140323945,0,3,27,0
3857,Smart Speaker,11.802127789981132,2.345018578172589,0,1,52,0
3858,Lights,9.343327698442444,4.613237625398619,1,0,27,1
3859,Camera,9.034944407331288,9.53722307163626,0,0,30,0
3860,Thermostat,1.7283136876975187,8.519483886059525,0,4,6,0
3861,Thermostat,16.610157583221646,1.5378054038558038,0,2,25,0
3862,Smart Speaker,10.751038802321066,0.3948297944771172,1,3,28,1
3863,Lights,5.077654362132279,9.341890695894644,1,1,22,0
3864,Lights,19.676787304098607,5.314822523819402,1,4,4,1
3865,Security System,19.360177581563256,5.424594449178146,0,3,15,0
3866,Lights,11.930203260089003,7.829108157494571,0,3,26,0
3867,Smart Speaker,7.513590536972372,3.215420841326133,0,4,18,0
3868,Security System,15.495179056216632,4.8708849314764215,0,3,9,0
3869,Security System,7.271575190768972,9.6897628401527,1,2,52,0
3870,Thermostat,6.046186362607233,6.754272000630831,1,3,4,0
3871,Thermostat,17.667094369618678,1.622075816758281,0,1,48,0
3872,Lights,1.4476431334423414,1.418944805045098,1,3,50,0
3873,Security System,2.727059069312958,2.1222211074967534,1,0,5,1
3874,Thermostat,0.6595220895543598,7.690445576765104,1,3,45,0
3875,Smart Speaker,4.094164882172515,3.0242323380220992,0,4,6,0
3876,Thermostat,2.1212652046957974,0.3117495820832899,1,0,58,1
3877,Thermostat,23.901355642828086,9.447326198706053,1,4,54,0
3878,Security System,7.2870342939211055,1.7801628223096158,1,1,51,0
3879,Security System,4.007798297727311,0.1946260428658789,1,2,12,1
3880,Camera,6.163412062904072,2.4476028635948976,1,1,31,1
3881,Smart Speaker,22.498950931193164,2.4267849924695235,0,0,47,0
3882,Security System,12.723765241073298,4.277851983372658,1,2,9,1
3883,Lights,9.073225263234637,9.211859331850365,1,3,7,1
3884,Smart Speaker,21.02469926086665,8.80393068601307,0,0,29,0
3885,Smart Speaker,9.782271357902262,4.623256094326036,1,2,14,1
3886,Security System,8.372701394005851,4.167909059418884,0,4,51,0
3887,Smart Speaker,5.371139279918785,5.594589956101027,0,2,20,0
3888,Security System,9.37822536187117,2.510194718520481,0,4,48,0
3889,Thermostat,7.942082366397761,0.616631420466992,0,4,55,0
3890,Camera,16.416643043506312,9.398318948094946,1,2,32,1
3891,Thermostat,7.305193559762087,1.9483199502840105,1,1,59,0
3892,Security System,14.064194040930191,2.0641672195325924,0,1,56,0
3893,Security System,2.0484658782513585,4.777357255654081,1,4,22,1
3894,Thermostat,4.995295182368087,4.966972113919274,0,0,36,0
3895,Lights,10.074023882866696,0.2824986760373452,1,2,44,1
3896,Lights,22.518307466854345,1.56475191386231,1,0,18,1
3897,Lights,9.36542166431884,3.843732703751344,0,1,58,0
3898,Security System,16.105741848196104,6.868933865754337,1,0,40,1
3899,Smart Speaker,6.494549726902856,2.361342722636165,0,3,49,0
3900,Security System,3.4852890353709456,4.28784301779345,1,3,25,1
3901,Smart Speaker,1.875610101881178,5.617716140693021,1,1,31,0
3902,Thermostat,7.677217215754656,8.897065696770591,1,0,56,0
3903,Camera,4.205034129727338,3.328097973038521,0,2,35,0
3904,Smart Speaker,4.589245528378918,1.422226832048487,0,1,26,0
3905,Lights,18.377843747093326,4.943795036386321,0,3,4,0
3906,Security System,0.8721946672045441,7.4925438566722145,1,1,42,0
3907,Thermostat,13.608537954782708,1.1876115948220611,0,0,48,0
3908,Lights,9.417342443946422,4.304366567799908,0,0,20,1
3909,Thermostat,12.40392499785086,0.2760728984985859,0,0,34,1
3910,Camera,13.726510574543168,0.4322358983077863,1,4,12,1
3911,Security System,7.864140819746037,4.881238295844989,1,0,16,1
3912,Security System,7.435058214330704,3.0521532516942016,1,3,59,0
3913,Camera,17.734943459370285,8.46656226015358,1,3,42,0
3914,Security System,20.975009220847195,6.061327630651897,0,4,5,0
3915,Smart Speaker,5.025668362775406,4.593936321255605,1,3,44,0
3916,Thermostat,2.794040872576,4.138560173437534,0,3,35,0
3917,Lights,21.59820145021261,5.022730253876676,1,1,44,0
3918,Camera,8.722543395713869,0.5003444290053473,0,0,27,1
3919,Smart Speaker,13.455958680576131,8.938654228564534,0,1,1,0
3920,Lights,8.949263896220081,9.983201241766189,1,1,34,1
3921,Lights,3.4563549041322057,1.8967225361011169,0,3,43,0
3922,Camera,14.349293656271607,1.2917913512687356,0,2,32,0
3923,Smart Speaker,12.840810016586296,1.521416888141093,0,0,44,0
3924,Lights,5.270348640993134,6.6441678765202346,0,2,39,0
3925,Lights,11.118922549328529,6.64826430066267,1,3,33,1
3926,Smart Speaker,19.22826634436768,8.494449206556268,1,4,31,1
3927,Security System,14.375013423035446,7.543081245419907,0,1,13,0
3928,Lights,2.777557186074379,4.551927766356463,1,3,45,0
3929,Thermostat,13.378505184884672,6.167268079496656,0,3,2,0
3930,Smart Speaker,17.01435003330529,6.914018236643278,0,2,30,0
3931,Lights,19.128530035847657,5.176091055823729,1,4,10,1
3932,Camera,15.284263097905267,4.8089447460712025,0,1,23,0
3933,Thermostat,4.087466866708418,6.486464711862267,1,4,33,0
3934,Lights,17.189071764868775,5.618998034858972,0,4,39,0
3935,Thermostat,16.417533382915636,6.475028822825513,1,4,45,0
3936,Thermostat,1.0740317491048808,6.167262262237302,1,0,56,0
3937,Security System,10.176070188370714,7.220045949085181,0,4,59,0
3938,Thermostat,8.324330803615773,6.463754736950473,1,3,29,1
